594,0.014032
595,0.019012
596,0.010805
599,-0.005386
600,0.009549
601,0.004549
602,-0.003347
603,-0.010005
606,0.001479
607,0.022551
608,0.008517
609,-0.012263
610,0.010345
613,0.011844
614,-0.001497
615,0.005118
616,-0.002108
617,-0.002192
620,-0.01533
621,-0.007607
622,0.005498
623,0.003588
624,0.003038
627,0.003291
628,0.003019
629,-0.014157
630,-0.019307
631,-0.008978
634,-0.003779
635,0.003711
636,0.013489
637,0.001002
638,-0.013215
641,-0.008944
642,0.008191
643,-0.003696
644,0.001304
648,-0.001207
649,0.020669
650,0.007176
651,0.002894
652,-0.011518
655,-0.001547
656,-0.014664
657,-0.016088
658,-0.005635
659,0.008409
662,0.000935
663,0.001592
664,0.020472
665,-0.003303
666,-0.006063
669,-0.001206
670,0.002687
671,0.004533
672,0.017368
673,-0.017707
676,-0.005703
677,0.002685
678,-0.002123
679,-0.01267
680,-0.019752
683,-0.00784
684,-0.003557
685,-0.008598
686,0.003314
687,0.014182
691,-0.002878
692,-0.023247
693,0.010322
694,-0.001755
697,0.023798
698,0.009047
699,0.001798
700,0.018273
701,0.009901
704,0.006969
705,-0.008829
706,-0.004131
707,0.004148
708,-0.010551
711,-0.011695
712,-0.003564
713,-0.004998
714,-0.00644
715,-0.006579
718,0.001153
719,0.015337
720,-0.014345
721,-0.01628
722,-0.001555
725,0.004773
726,-0.019299
727,0.00277
729,-0.001387
732,-0.026775
733,0.002232
734,-0.013169
735,-0.00328
736,0.036347
739,-0.000788
740,-0.013526
741,0.011598
742,0.005376
743,-0.001584
746,0.003071
747,0.009312
748,0.010091
749,-0.012522
750,-0.013963
753,-0.017436
754,-0.006901
755,-0.010633
756,-0.008357
757,0.00197
760,0.010391
761,0.017596
762,0.030732
763,-0.015886
764,-0.00967
767,-0.012878
768,-0.014141
769,-0.02102
770,-0.003592
771,-0.008592
774,-0.01326
775,0.006941
776,-0.020995
777,-0.009781
778,-0.025304
781,0.001937
782,-0.024109
783,-0.007341
784,-0.014656
785,0.033098
789,-0.022473
790,-0.023111
791,0.035123
792,0.010615
795,-0.022039
796,-0.007195
797,-0.005242
798,-0.019825
799,-0.022673
802,0.02009
803,0.014051
804,0.004824
805,0.033962
806,-0.004881
809,-0.010496
810,-0.014494
811,-0.006345
812,-0.018417
813,-0.025126
816,-0.022638
817,-0.005018
818,-0.00544
819,-0.023141
820,-0.005191
823,0.039346
824,-0.008114
825,0.04711
826,0.027036
827,0.015569
830,0.023292
831,-0.02242
832,-0.024468
833,0.014246
834,0.005281
837,0.022813
838,-0.010391
839,-0.026899
840,-0.013596
841,-0.00011
844,-0.003694
845,0.040231
846,0.020763
847,-0.011158
848,-0.000361
851,-0.0121
852,0.026657
853,-0.008344
854,0.0042
855,-0.007099
858,0.008214
859,-0.020011
860,0
861,-0.001183
862,-0.016388
865,-0.035037
866,-0.017394
867,-0.007263
868,-0.001673
869,0.011059
872,-0.005461
873,0.008694
874,0.003289
876,-0.001017
879,-0.02528
880,-0.01063
881,0.003403
882,-0.019344
883,-0.016114
886,0.004051
887,0.02402
888,0.002492
889,0.001713
890,-0.006037
893,-0.010021
894,0.018251
895,0.009957
896,0.001558
897,-0.009844
900,-0.014771
901,0.014857
903,0.010595
904,-0.004266
907,0.00181
908,0.021533
910,0.025639
911,0.003955
914,0.004192
915,0.006262
916,-0.00903
917,0.015518
918,0.020968
921,-0.006998
922,-0.008377
923,0.00723
924,0.003597
925,-0.016943
928,0.004375
929,-0.008572
930,0.016685
931,0.006359
932,0.014998
935,0.039078
936,0.003046
937,0.016106
938,-0.013514
939,0.010439
942,0.011013
943,-0.004737
944,0.013812
945,-0.005126
946,-0.003165
949,-0.004944
950,-0.001115
951,0.0105
952,0.016629
953,0.010015
957,-0.00395
958,0.00696
959,0.012208
960,0.00589
963,-0.017112
964,-0.0241
965,0.012403
966,0.004189
967,0.010805
970,0.019051
971,0.006121
972,-0.006493
973,0.011942
974,0.010882
977,0.00783
978,-0.006751
979,-0.00934
980,-0.00093
981,0.013749
984,0.016885
985,-0.009052
986,-0.01274
987,-0.007122
988,-0.00123
991,-0.025725
992,0.005999
993,0.024469
994,0.005312
998,-0.002739
999,-0.008553
1000,-0.001339
1001,-0.011005
1002,-0.006554
1005,-0.005861
1006,0.008534
1007,0.025053
1008,0.017318
1009,0.010508
1012,0.022103
1013,0.010075
1014,0.000773
1015,0.004597
1016,-0.01346
1019,0.009191
1020,-0.002108
1021,-0.01431
1022,0.001458
1023,0.010129
1026,-0.002217
1027,-0.008593
1028,0.022788
1029,0.011713
1030,0.021084
1033,0.008391
1034,-0.024404
1035,0.002061
1036,0.004854
1037,0.011457
1040,-0.003129
1041,0.003139
1042,0.010116
1043,-0.011564
1044,-0.013183
1047,9.6e-05
1048,-0.008595
1049,-0.014221
1050,0.000281
1051,0.015863
1055,-0.00696
1056,-0.010979
1057,-0.002497
1058,0.021215
1061,0.017206
1062,-0.000555
1063,-0.007304
1064,0.002607
1065,-0.00298
1068,-0.011362
1069,-0.009613
1070,0.002956
1071,-0.006355
1072,0.006298
1075,0.012238
1076,-0.00713
1077,-0.000941
1078,0.021164
1079,0.011936
1082,0.010977
1083,0.004891
1084,0.004223
1085,0.001616
1086,-0.001167
1089,0.006723
